fecha,mes,anio,tipo_pago,afluencia
2024-05-27,Mayo,2024,Gratuidad,6012
2024-05-28,Mayo,2024,Prepago,92335
2024-05-28,Mayo,2024,Gratuidad,6370
2024-05-29,Mayo,2024,Prepago,84763
2024-05-29,Mayo,2024,Gratuidad,6687
2024-05-30,Mayo,2024,Prepago,82515
2024-05-30,Mayo,2024,Gratuidad,6950
2024-05-31,Mayo,2024,Prepago,78780
2024-05-31,Mayo,2024,Gratuidad,5956
2024-06-01,Junio,2024,Prepago,50450
2024-06-01,Junio,2024,Gratuidad,4625
2024-06-02,Junio,2024,Prepago,29379
2024-06-02,Junio,2024,Gratuidad,2766
2024-06-03,Junio,2024,Prepago,77083
2024-06-03,Junio,2024,Gratuidad,6602
2024-06-04,Junio,2024,Prepago,82657
2024-06-04,Junio,2024,Gratuidad,6285
2024-06-05,Junio,2024,Prepago,82346
2024-06-05,Junio,2024,Gratuidad,7122
2024-06-06,Junio,2024,Prepago,82351
2024-06-06,Junio,2024,Gratuidad,6286
2024-06-07,Junio,2024,Prepago,84041
2024-06-07,Junio,2024,Gratuidad,7033
2024-06-08,Junio,2024,Prepago,50600
2024-06-08,Junio,2024,Gratuidad,4265
2024-06-09,Junio,2024,Prepago,30664
2024-06-09,Junio,2024,Gratuidad,3421
2024-06-10,Junio,2024,Prepago,78954
2024-06-10,Junio,2024,Gratuidad,6253
2024-06-11,Junio,2024,Prepago,83440
2024-06-11,Junio,2024,Gratuidad,6760
2024-06-12,Junio,2024,Prepago,78135
2024-06-12,Junio,2024,Gratuidad,6172
2024-06-13,Junio,2024,Prepago,80539
2024-06-13,Junio,2024,Gratuidad,6885
2024-06-14,Junio,2024,Prepago,81742
2024-06-14,Junio,2024,Gratuidad,6063
2024-06-15,Junio,2024,Prepago,60583
2024-06-15,Junio,2024,Gratuidad,4748
2024-06-16,Junio,2024,Prepago,37759
2024-06-16,Junio,2024,Gratuidad,3183
2024-06-17,Junio,2024,Prepago,79497
2024-06-17,Junio,2024,Gratuidad,6758
2024-06-18,Junio,2024,Prepago,82791
2024-06-18,Junio,2024,Gratuidad,6155
2024-06-19,Junio,2024,Prepago,81919
2024-06-19,Junio,2024,Gratuidad,6751
2024-06-20,Junio,2024,Prepago,83048
2024-06-20,Junio,2024,Gratuidad,5748
2024-06-21,Junio,2024,Prepago,79622
2024-06-21,Junio,2024,Gratuidad,6103
2024-06-22,Junio,2024,Prepago,58889
2024-06-22,Junio,2024,Gratuidad,4070
2024-06-23,Junio,2024,Prepago,38189
2024-06-23,Junio,2024,Gratuidad,3104
2024-06-24,Junio,2024,Prepago,74772
2024-06-24,Junio,2024,Gratuidad,5581
2024-06-25,Junio,2024,Prepago,79344
2024-06-25,Junio,2024,Gratuidad,6094
2024-06-26,Junio,2024,Prepago,78143
2024-06-26,Junio,2024,Gratuidad,5915
2024-06-27,Junio,2024,Prepago,78529
2024-06-27,Junio,2024,Gratuidad,6445
2024-06-28,Junio,2024,Prepago,77262
2024-06-28,Junio,2024,Gratuidad,5681
2024-06-29,Junio,2024,Prepago,53998
2024-06-29,Junio,2024,Gratuidad,4673
2024-06-30,Junio,2024,Prepago,31257
2024-06-30,Junio,2024,Gratuidad,2820
2024-07-01,Julio,2024,Prepago,70771
2024-07-01,Julio,2024,Gratuidad,10656
2024-07-02,Julio,2024,Prepago,76704
2024-07-02,Julio,2024,Gratuidad,11550
2024-07-03,Julio,2024,Prepago,75730
2024-07-03,Julio,2024,Gratuidad,11403
2024-07-04,Julio,2024,Prepago,74478
2024-07-04,Julio,2024,Gratuidad,11215
2024-07-05,Julio,2024,Prepago,76095
2024-07-05,Julio,2024,Gratuidad,11458
2024-07-06,Julio,2024,Prepago,53408
2024-07-06,Julio,2024,Gratuidad,8042
2024-07-07,Julio,2024,Prepago,31904
2024-07-07,Julio,2024,Gratuidad,4804
2024-07-08,Julio,2024,Prepago,72659
2024-07-08,Julio,2024,Gratuidad,10941
2024-07-09,Julio,2024,Prepago,70773
2024-07-09,Julio,2024,Gratuidad,10657
2024-07-10,Julio,2024,Prepago,71597
2024-07-10,Julio,2024,Gratuidad,10781
2024-07-11,Julio,2024,Prepago,72134
2024-07-11,Julio,2024,Gratuidad,10862
2024-07-12,Julio,2024,Prepago,74848
2024-07-12,Julio,2024,Gratuidad,11270
2024-07-13,Julio,2024,Prepago,52660
2024-07-13,Julio,2024,Gratuidad,7929
2024-07-14,Julio,2024,Prepago,32113
2024-07-14,Julio,2024,Gratuidad,4835
2024-07-15,Julio,2024,Prepago,70314
2024-07-15,Julio,2024,Gratuidad,10588
2024-07-16,Julio,2024,Prepago,71235
2024-07-16,Julio,2024,Gratuidad,10726
2024-07-17,Julio,2024,Prepago,72066
2024-07-17,Julio,2024,Gratuidad,10851
2024-07-18,Julio,2024,Prepago,71864
2024-07-18,Julio,2024,Gratuidad,10821
2024-07-19,Julio,2024,Prepago,71081
2024-07-19,Julio,2024,Gratuidad,10703
2024-07-20,Julio,2024,Prepago,52024
2024-07-20,Julio,2024,Gratuidad,7834
2024-07-21,Julio,2024,Prepago,33258
2024-07-21,Julio,2024,Gratuidad,5008
2024-07-22,Julio,2024,Prepago,67710
2024-07-22,Julio,2024,Gratuidad,10195
2024-07-23,Julio,2024,Prepago,70945
2024-07-23,Julio,2024,Gratuidad,10683
2024-07-24,Julio,2024,Prepago,70709
2024-07-24,Julio,2024,Gratuidad,10647
2024-07-25,Julio,2024,Prepago,71648
2024-07-25,Julio,2024,Gratuidad,10788
2024-07-26,Julio,2024,Prepago,71210
2024-07-26,Julio,2024,Gratuidad,10723
2024-07-27,Julio,2024,Prepago,51578
2024-07-27,Julio,2024,Gratuidad,7766
2024-07-28,Julio,2024,Prepago,31816
2024-07-28,Julio,2024,Gratuidad,4791
2024-07-29,Julio,2024,Prepago,69546
2024-07-29,Julio,2024,Gratuidad,10472
2024-07-30,Julio,2024,Prepago,71701
2024-07-30,Julio,2024,Gratuidad,10796
2024-07-31,Julio,2024,Prepago,72663
2024-07-31,Julio,2024,Gratuidad,10941
2024-08-01,Agosto,2024,Prepago,73521
2024-08-01,Agosto,2024,Gratuidad,11070
2024-08-02,Agosto,2024,Prepago,74145
2024-08-02,Agosto,2024,Gratuidad,11164
2024-08-03,Agosto,2024,Prepago,53767
2024-08-03,Agosto,2024,Gratuidad,8096
2024-08-04,Agosto,2024,Prepago,33676
2024-08-04,Agosto,2024,Gratuidad,5071
2024-08-05,Agosto,2024,Prepago,75583
2024-08-05,Agosto,2024,Gratuidad,11381
2024-08-06,Agosto,2024,Prepago,75420
2024-08-06,Agosto,2024,Gratuidad,11356
2024-08-07,Agosto,2024,Prepago,77721
2024-08-07,Agosto,2024,Gratuidad,11703
2024-08-08,Agosto,2024,Prepago,68869
2024-08-08,Agosto,2024,Gratuidad,10370
2024-08-09,Agosto,2024,Prepago,76459
2024-08-09,Agosto,2024,Gratuidad,11513
2024-08-10,Agosto,2024,Prepago,54611
2024-08-10,Agosto,2024,Gratuidad,8223
2024-08-11,Agosto,2024,Prepago,29118
2024-08-11,Agosto,2024,Gratuidad,4384
2024-08-12,Agosto,2024,Prepago,78044
2024-08-12,Agosto,2024,Gratuidad,11752
2024-08-13,Agosto,2024,Prepago,81169
2024-08-13,Agosto,2024,Gratuidad,12222
2024-08-14,Agosto,2024,Prepago,80707
2024-08-14,Agosto,2024,Gratuidad,12153
2024-08-15,Agosto,2024,Prepago,78962
2024-08-15,Agosto,2024,Gratuidad,11890
2024-08-16,Agosto,2024,Prepago,82795
2024-08-16,Agosto,2024,Gratuidad,12467
2024-08-17,Agosto,2024,Prepago,57447
2024-08-17,Agosto,2024,Gratuidad,8650
2024-08-18,Agosto,2024,Prepago,36783
2024-08-18,Agosto,2024,Gratuidad,5539
2024-08-19,Agosto,2024,Prepago,84564
2024-08-19,Agosto,2024,Gratuidad,12733
2024-08-20,Agosto,2024,Prepago,87695
2024-08-20,Agosto,2024,Gratuidad,13205
2024-08-21,Agosto,2024,Prepago,88511
2024-08-21,Agosto,2024,Gratuidad,13328
2024-08-22,Agosto,2024,Prepago,88412
2024-08-22,Agosto,2024,Gratuidad,13313
2024-08-23,Agosto,2024,Prepago,88049
2024-08-23,Agosto,2024,Gratuidad,13258
2024-08-24,Agosto,2024,Prepago,58801
2024-08-24,Agosto,2024,Gratuidad,8854
2024-08-25,Agosto,2024,Prepago,36123
2024-08-25,Agosto,2024,Gratuidad,5439
2024-08-26,Agosto,2024,Prepago,96684
2024-08-26,Agosto,2024,Gratuidad,14558
2024-08-27,Agosto,2024,Prepago,98516
2024-08-27,Agosto,2024,Gratuidad,14834
2024-08-28,Agosto,2024,Prepago,98394
2024-08-28,Agosto,2024,Gratuidad,14816
2024-08-29,Agosto,2024,Prepago,99359
2024-08-29,Agosto,2024,Gratuidad,14961
2024-08-30,Agosto,2024,Prepago,102189
2024-08-30,Agosto,2024,Gratuidad,15387
2024-08-31,Agosto,2024,Prepago,59989
2024-08-31,Agosto,2024,Gratuidad,9033
2024-09-01,Septiembre,2024,Prepago,36420
2024-09-01,Septiembre,2024,Gratuidad,5484
2024-09-02,Septiembre,2024,Prepago,98993
2024-09-02,Septiembre,2024,Gratuidad,14906
2024-09-03,Septiembre,2024,Prepago,102307
2024-09-03,Septiembre,2024,Gratuidad,15405
2024-09-04,Septiembre,2024,Prepago,101861
2024-09-04,Septiembre,2024,Gratuidad,15338
2024-09-05,Septiembre,2024,Prepago,101630
2024-09-05,Septiembre,2024,Gratuidad,15303
2024-09-06,Septiembre,2024,Prepago,102271
2024-09-06,Septiembre,2024,Gratuidad,15400
2024-09-07,Septiembre,2024,Prepago,55151
2024-09-07,Septiembre,2024,Gratuidad,8304
2024-09-08,Septiembre,2024,Prepago,35056
2024-09-08,Septiembre,2024,Gratuidad,5279
2024-09-09,Septiembre,2024,Prepago,99404
2024-09-09,Septiembre,2024,Gratuidad,14968
2024-09-10,Septiembre,2024,Prepago,103314
2024-09-10,Septiembre,2024,Gratuidad,15557
2024-09-11,Septiembre,2024,Prepago,103382
2024-09-11,Septiembre,2024,Gratuidad,15567
2024-09-12,Septiembre,2024,Prepago,103882
2024-09-12,Septiembre,2024,Gratuidad,15642
2024-09-13,Septiembre,2024,Prepago,99290
2024-09-13,Septiembre,2024,Gratuidad,14951
2024-09-14,Septiembre,2024,Prepago,58436
2024-09-14,Septiembre,2024,Gratuidad,8799
2024-09-15,Septiembre,2024,Prepago,30828
2024-09-15,Septiembre,2024,Gratuidad,4642
2024-09-16,Septiembre,2024,Prepago,26808
2024-09-16,Septiembre,2024,Gratuidad,4037
2024-09-17,Septiembre,2024,Prepago,101709
2024-09-17,Septiembre,2024,Gratuidad,15315
2024-09-18,Septiembre,2024,Prepago,103083
2024-09-18,Septiembre,2024,Gratuidad,15522
2024-09-19,Septiembre,2024,Prepago,103836
2024-09-19,Septiembre,2024,Gratuidad,15635
2024-09-20,Septiembre,2024,Prepago,102280
2024-09-20,Septiembre,2024,Gratuidad,15401
2024-09-21,Septiembre,2024,Prepago,72417
2024-09-21,Septiembre,2024,Gratuidad,10904
2024-09-22,Septiembre,2024,Prepago,45128
2024-09-22,Septiembre,2024,Gratuidad,6795
2024-09-23,Septiembre,2024,Prepago,107118
2024-09-23,Septiembre,2024,Gratuidad,16129
2024-09-24,Septiembre,2024,Prepago,106540
2024-09-24,Septiembre,2024,Gratuidad,16042
2024-09-25,Septiembre,2024,Prepago,105659
2024-09-25,Septiembre,2024,Gratuidad,15910
2024-09-26,Septiembre,2024,Prepago,100691
2024-09-26,Septiembre,2024,Gratuidad,15162
2024-09-27,Septiembre,2024,Prepago,91505
2024-09-27,Septiembre,2024,Gratuidad,13778
2024-09-28,Septiembre,2024,Prepago,59968
2024-09-28,Septiembre,2024,Gratuidad,9030
2024-09-29,Septiembre,2024,Prepago,33569
2024-09-29,Septiembre,2024,Gratuidad,5055
2024-09-30,Septiembre,2024,Prepago,96242
2024-09-30,Septiembre,2024,Gratuidad,14492
2024-10-01,Octubre,2024,Prepago,41878
2024-10-01,Octubre,2024,Gratuidad,6306
2024-10-02,Octubre,2024,Prepago,99408
2024-10-02,Octubre,2024,Gratuidad,14968
2024-10-03,Octubre,2024,Prepago,106541
2024-10-03,Octubre,2024,Gratuidad,16043
2024-10-04,Octubre,2024,Prepago,107194
2024-10-04,Octubre,2024,Gratuidad,16141
2024-10-05,Octubre,2024,Prepago,61754
2024-10-05,Octubre,2024,Gratuidad,9299
2024-10-06,Octubre,2024,Prepago,33840
2024-10-06,Octubre,2024,Gratuidad,5095
2024-10-07,Octubre,2024,Prepago,105078
2024-10-07,Octubre,2024,Gratuidad,15822
2024-10-08,Octubre,2024,Prepago,108342
2024-10-08,Octubre,2024,Gratuidad,16314
2024-10-09,Octubre,2024,Prepago,105837
2024-10-09,Octubre,2024,Gratuidad,15936
2024-10-10,Octubre,2024,Prepago,107236
2024-10-10,Octubre,2024,Gratuidad,16147
2024-10-11,Octubre,2024,Prepago,107811
2024-10-11,Octubre,2024,Gratuidad,16234
2024-10-12,Octubre,2024,Prepago,63236
2024-10-12,Octubre,2024,Gratuidad,9522
2024-10-13,Octubre,2024,Prepago,36195
2024-10-13,Octubre,2024,Gratuidad,5450
2024-10-14,Octubre,2024,Prepago,105921
2024-10-14,Octubre,2024,Gratuidad,15949
2024-10-15,Octubre,2024,Prepago,109575
2024-10-15,Octubre,2024,Gratuidad,16499
2024-10-16,Octubre,2024,Prepago,108933
2024-10-16,Octubre,2024,Gratuidad,16403
2024-10-17,Octubre,2024,Prepago,107846
2024-10-17,Octubre,2024,Gratuidad,16239
2024-10-18,Octubre,2024,Prepago,110122
2024-10-18,Octubre,2024,Gratuidad,16582
2024-10-19,Octubre,2024,Prepago,68010
2024-10-19,Octubre,2024,Gratuidad,10241
2024-10-20,Octubre,2024,Prepago,38274
2024-10-20,Octubre,2024,Gratuidad,5763
2024-10-21,Octubre,2024,Prepago,103211
2024-10-21,Octubre,2024,Gratuidad,15541
2024-10-22,Octubre,2024,Prepago,106573
2024-10-22,Octubre,2024,Gratuidad,16047
2024-10-23,Octubre,2024,Prepago,105809
2024-10-23,Octubre,2024,Gratuidad,15932
2024-10-24,Octubre,2024,Prepago,107940
2024-10-24,Octubre,2024,Gratuidad,16253
2024-10-25,Octubre,2024,Prepago,110620
2024-10-25,Octubre,2024,Gratuidad,16657
2024-10-26,Octubre,2024,Prepago,71910
2024-10-26,Octubre,2024,Gratuidad,10828
2024-10-27,Octubre,2024,Prepago,43379
2024-10-27,Octubre,2024,Gratuidad,6532
2024-10-28,Octubre,2024,Prepago,107256
2024-10-28,Octubre,2024,Gratuidad,16150
2024-10-29,Octubre,2024,Prepago,109574
2024-10-29,Octubre,2024,Gratuidad,16499
2024-10-30,Octubre,2024,Prepago,109999
2024-10-30,Octubre,2024,Gratuidad,16563
2024-10-31,Octubre,2024,Prepago,102912
2024-10-31,Octubre,2024,Gratuidad,15496
2024-11-01,Noviembre,2024,Prepago,86536
2024-11-01,Noviembre,2024,Gratuidad,13030
2024-11-02,Noviembre,2024,Prepago,51937
2024-11-02,Noviembre,2024,Gratuidad,7820
2024-11-03,Noviembre,2024,Prepago,36281
2024-11-03,Noviembre,2024,Gratuidad,5463
2024-11-04,Noviembre,2024,Prepago,106375
2024-11-04,Noviembre,2024,Gratuidad,16018
2024-11-05,Noviembre,2024,Prepago,109901
2024-11-05,Noviembre,2024,Gratuidad,16548
2024-11-06,Noviembre,2024,Prepago,109590
2024-11-06,Noviembre,2024,Gratuidad,16502
2024-11-07,Noviembre,2024,Prepago,107631
2024-11-07,Noviembre,2024,Gratuidad,16207
2024-11-08,Noviembre,2024,Prepago,120441
2024-11-08,Noviembre,2024,Gratuidad,18136
2024-11-09,Noviembre,2024,Prepago,66298
2024-11-09,Noviembre,2024,Gratuidad,9983
2024-11-10,Noviembre,2024,Prepago,38414
2024-11-10,Noviembre,2024,Gratuidad,5784
2024-11-11,Noviembre,2024,Prepago,107382
2024-11-11,Noviembre,2024,Gratuidad,16169
2024-11-12,Noviembre,2024,Prepago,108737
2024-11-12,Noviembre,2024,Gratuidad,16373
2024-11-13,Noviembre,2024,Prepago,108855
2024-11-13,Noviembre,2024,Gratuidad,16391
2024-11-14,Noviembre,2024,Prepago,112274
2024-11-14,Noviembre,2024,Gratuidad,16906
2024-11-15,Noviembre,2024,Prepago,113299
2024-11-15,Noviembre,2024,Gratuidad,17060
2024-11-16,Noviembre,2024,Prepago,66061
2024-11-16,Noviembre,2024,Gratuidad,9947
2024-11-17,Noviembre,2024,Prepago,39839
2024-11-17,Noviembre,2024,Gratuidad,5999
2024-11-18,Noviembre,2024,Prepago,42550
2024-11-18,Noviembre,2024,Gratuidad,6407
2024-11-19,Noviembre,2024,Prepago,110185
2024-11-19,Noviembre,2024,Gratuidad,16591
2024-11-20,Noviembre,2024,Prepago,106529
2024-11-20,Noviembre,2024,Gratuidad,16041
2024-11-21,Noviembre,2024,Prepago,110989
2024-11-21,Noviembre,2024,Gratuidad,16712
2024-11-22,Noviembre,2024,Prepago,110630
2024-11-22,Noviembre,2024,Gratuidad,16658
2024-11-23,Noviembre,2024,Prepago,65739
2024-11-23,Noviembre,2024,Gratuidad,9899
2024-11-24,Noviembre,2024,Prepago,38755
2024-11-24,Noviembre,2024,Gratuidad,5836
2024-11-25,Noviembre,2024,Prepago,107559
2024-11-25,Noviembre,2024,Gratuidad,16196
2024-11-26,Noviembre,2024,Prepago,107707
2024-11-26,Noviembre,2024,Gratuidad,16218
2024-11-27,Noviembre,2024,Prepago,104074
2024-11-27,Noviembre,2024,Gratuidad,15671
2024-11-28,Noviembre,2024,Prepago,75709
2024-11-28,Noviembre,2024,Gratuidad,11400
2024-11-29,Noviembre,2024,Prepago,108674
2024-11-29,Noviembre,2024,Gratuidad,16364
2024-11-30,Noviembre,2024,Prepago,67218
2024-11-30,Noviembre,2024,Gratuidad,10121
2024-12-01,Diciembre,2024,Prepago,36896
2024-12-01,Diciembre,2024,Gratuidad,5556
2024-12-02,Diciembre,2024,Prepago,103384
2024-12-02,Diciembre,2024,Gratuidad,15567
2024-12-03,Diciembre,2024,Prepago,107391
2024-12-03,Diciembre,2024,Gratuidad,16170
2024-12-04,Diciembre,2024,Prepago,116834
2024-12-04,Diciembre,2024,Gratuidad,17592
2024-12-05,Diciembre,2024,Prepago,108463
2024-12-05,Diciembre,2024,Gratuidad,16332
2024-12-06,Diciembre,2024,Prepago,109678
2024-12-06,Diciembre,2024,Gratuidad,16515
2024-12-07,Diciembre,2024,Prepago,70179
2024-12-07,Diciembre,2024,Gratuidad,10567
2024-12-08,Diciembre,2024,Prepago,41132
2024-12-08,Diciembre,2024,Gratuidad,6193
2024-12-09,Diciembre,2024,Prepago,102604
2024-12-09,Diciembre,2024,Gratuidad,15450
2024-12-10,Diciembre,2024,Prepago,106566
2024-12-10,Diciembre,2024,Gratuidad,16046
2024-12-11,Diciembre,2024,Prepago,103030
2024-12-11,Diciembre,2024,Gratuidad,15514
2024-12-12,Diciembre,2024,Prepago,82439
2024-12-12,Diciembre,2024,Gratuidad,12413
2024-12-13,Diciembre,2024,Prepago,104186
2024-12-13,Diciembre,2024,Gratuidad,15688
2024-12-14,Diciembre,2024,Prepago,75226
2024-12-14,Diciembre,2024,Gratuidad,11327
2024-12-15,Diciembre,2024,Prepago,43614
2024-12-15,Diciembre,2024,Gratuidad,6567
2024-12-16,Diciembre,2024,Prepago,96405
2024-12-16,Diciembre,2024,Gratuidad,14516
2024-12-17,Diciembre,2024,Prepago,94826
2024-12-17,Diciembre,2024,Gratuidad,14279
2024-12-18,Diciembre,2024,Prepago,91728
2024-12-18,Diciembre,2024,Gratuidad,13812
2024-12-19,Diciembre,2024,Prepago,87569
2024-12-19,Diciembre,2024,Gratuidad,13186
2024-12-20,Diciembre,2024,Prepago,86952
2024-12-20,Diciembre,2024,Gratuidad,13093
2024-12-21,Diciembre,2024,Prepago,63356
2024-12-21,Diciembre,2024,Gratuidad,9540
2024-12-22,Diciembre,2024,Prepago,42006
2024-12-22,Diciembre,2024,Gratuidad,6325
2024-12-23,Diciembre,2024,Prepago,70716
2024-12-23,Diciembre,2024,Gratuidad,10648
2024-12-24,Diciembre,2024,Prepago,49665
2024-12-24,Diciembre,2024,Gratuidad,7478
2024-12-25,Diciembre,2024,Prepago,21079
2024-12-25,Diciembre,2024,Gratuidad,3174
2024-12-26,Diciembre,2024,Prepago,61195
2024-12-26,Diciembre,2024,Gratuidad,9214
2024-12-27,Diciembre,2024,Prepago,63435
2024-12-27,Diciembre,2024,Gratuidad,9552
2024-12-28,Diciembre,2024,Prepago,52598
2024-12-28,Diciembre,2024,Gratuidad,7920
2024-12-29,Diciembre,2024,Prepago,35779
2024-12-29,Diciembre,2024,Gratuidad,5387
2024-12-30,Diciembre,2024,Prepago,62123
2024-12-30,Diciembre,2024,Gratuidad,9354
2024-12-31,Diciembre,2024,Prepago,44488
2024-12-31,Diciembre,2024,Gratuidad,6699
2025-01-01,Enero,2025,Prepago,19963
2025-01-01,Enero,2025,Gratuidad,3006
2025-01-02,Enero,2025,Prepago,60208
2025-01-02,Enero,2025,Gratuidad,9066
2025-01-03,Enero,2025,Prepago,64960
2025-01-03,Enero,2025,Gratuidad,9781
2025-01-04,Enero,2025,Prepago,52972
2025-01-04,Enero,2025,Gratuidad,7976
2025-01-05,Enero,2025,Prepago,35655
2025-01-05,Enero,2025,Gratuidad,5369
2025-01-06,Enero,2025,Prepago,75245
2025-01-06,Enero,2025,Gratuidad,11330
2025-01-07,Enero,2025,Prepago,84987
2025-01-07,Enero,2025,Gratuidad,12797
2025-01-08,Enero,2025,Prepago,86516
2025-01-08,Enero,2025,Gratuidad,13027
2025-01-09,Enero,2025,Prepago,89158
2025-01-09,Enero,2025,Gratuidad,13425
2025-01-10,Enero,2025,Prepago,87949
2025-01-10,Enero,2025,Gratuidad,13243
2025-01-11,Enero,2025,Prepago,57478
2025-01-11,Enero,2025,Gratuidad,8655
2025-01-12,Enero,2025,Prepago,36182
2025-01-12,Enero,2025,Gratuidad,5448
2025-01-13,Enero,2025,Prepago,92788
2025-01-13,Enero,2025,Gratuidad,13972
2025-01-14,Enero,2025,Prepago,93547
2025-01-14,Enero,2025,Gratuidad,14086
2025-01-15,Enero,2025,Prepago,92981
2025-01-15,Enero,2025,Gratuidad,14001
2025-01-16,Enero,2025,Prepago,93483
2025-01-16,Enero,2025,Gratuidad,14076
2025-01-17,Enero,2025,Prepago,91234
2025-01-17,Enero,2025,Gratuidad,13738
2025-01-18,Enero,2025,Prepago,61534
2025-01-18,Enero,2025,Gratuidad,9266
2025-01-19,Enero,2025,Prepago,44144
2025-01-19,Enero,2025,Gratuidad,6647
2025-01-20,Enero,2025,Prepago,90624
2025-01-20,Enero,2025,Gratuidad,13646
2025-01-21,Enero,2025,Prepago,91972
2025-01-21,Enero,2025,Gratuidad,13849
2025-01-22,Enero,2025,Prepago,91222
2025-01-22,Enero,2025,Gratuidad,13736
2025-01-23,Enero,2025,Prepago,92011
2025-01-23,Enero,2025,Gratuidad,13855
2025-01-24,Enero,2025,Prepago,92946
2025-01-24,Enero,2025,Gratuidad,13995
2025-01-25,Enero,2025,Prepago,61839
2025-01-25,Enero,2025,Gratuidad,9311
2025-01-26,Enero,2025,Prepago,37692
2025-01-26,Enero,2025,Gratuidad,5676
2025-01-27,Enero,2025,Prepago,91965
2025-01-27,Enero,2025,Gratuidad,13848
2025-01-28,Enero,2025,Prepago,94834
2025-01-28,Enero,2025,Gratuidad,14280
2025-01-29,Enero,2025,Prepago,94889
2025-01-29,Enero,2025,Gratuidad,14288
2025-01-30,Enero,2025,Prepago,94852
2025-01-30,Enero,2025,Gratuidad,14282
2025-01-31,Enero,2025,Prepago,94955
2025-01-31,Enero,2025,Gratuidad,14298
2025-02-01,Febrero,2025,Prepago,61334
2025-02-01,Febrero,2025,Gratuidad,9235.419995
2025-02-02,Febrero,2025,Prepago,34868
2025-02-02,Febrero,2025,Gratuidad,5250.279199
2025-02-03,Febrero,2025,Prepago,40485
2025-02-03,Febrero,2025,Gratuidad,6096.063822
2025-02-04,Febrero,2025,Prepago,100513
2025-02-04,Febrero,2025,Gratuidad,15134.83174
2025-02-05,Febrero,2025,Prepago,100745
2025-02-05,Febrero,2025,Gratuidad,15169.76534
2025-02-06,Febrero,2025,Prepago,100856
2025-02-06,Febrero,2025,Gratuidad,15186.47926
2025-02-07,Febrero,2025,Prepago,101566
2025-02-07,Febrero,2025,Gratuidad,15293.38812
2025-02-08,Febrero,2025,Prepago,63707
2025-02-08,Febrero,2025,Gratuidad,9592.736518
2025-02-09,Febrero,2025,Prepago,36038
2025-02-09,Febrero,2025,Gratuidad,5426.452959
2025-02-10,Febrero,2025,Prepago,104074
2025-02-10,Febrero,2025,Gratuidad,15671.03239
2025-02-11,Febrero,2025,Prepago,109947
2025-02-11,Febrero,2025,Gratuidad,16555.36443
2025-02-12,Febrero,2025,Prepago,108293
2025-02-12,Febrero,2025,Gratuidad,16306.311960000001
2025-02-13,Febrero,2025,Prepago,109244
2025-02-13,Febrero,2025,Gratuidad,16449.5096
2025-02-14,Febrero,2025,Prepago,109975
2025-02-14,Febrero,2025,Gratuidad,16559.58056
2025-02-15,Febrero,2025,Prepago,65671
2025-02-15,Febrero,2025,Gratuidad,9888.467513
2025-02-16,Febrero,2025,Prepago,38651
2025-02-16,Febrero,2025,Gratuidad,5819.907689
2025-02-17,Febrero,2025,Prepago,109783
2025-02-17,Febrero,2025,Gratuidad,16530.66999
2025-02-18,Febrero,2025,Prepago,112768
2025-02-18,Febrero,2025,Gratuidad,16980.13894
2025-02-19,Febrero,2025,Prepago,110615
2025-02-19,Febrero,2025,Gratuidad,16655.94911
2025-02-20,Febrero,2025,Prepago,112071
2025-02-20,Febrero,2025,Gratuidad,16875.18757
2025-02-21,Febrero,2025,Prepago,112155
2025-02-21,Febrero,2025,Gratuidad,16887.83594
2025-02-22,Febrero,2025,Prepago,65236
2025-02-22,Febrero,2025,Gratuidad,9822.967013
2025-02-23,Febrero,2025,Prepago,38166
2025-02-23,Febrero,2025,Gratuidad,5746.878396
2025-02-24,Febrero,2025,Prepago,101575
2025-02-24,Febrero,2025,Gratuidad,15294.74331
2025-02-25,Febrero,2025,Prepago,104005
2025-02-25,Febrero,2025,Gratuidad,15660.64265
2025-02-26,Febrero,2025,Prepago,110674
2025-02-26,Febrero,2025,Gratuidad,16664.83309
2025-02-27,Febrero,2025,Prepago,114052
2025-02-27,Febrero,2025,Gratuidad,17173.47835
2025-02-28,Febrero,2025,Prepago,106672
2025-02-28,Febrero,2025,Gratuidad,16062.22848
2025-03-01,Marzo,2025,Prepago,63275
2025-03-01,Marzo,2025,Gratuidad,9527.687745
2025-03-02,Marzo,2025,Prepago,36692
2025-03-02,Marzo,2025,Gratuidad,5524.929573
2025-03-03,Marzo,2025,Prepago,103540
2025-03-03,Marzo,2025,Gratuidad,15590.62488
2025-03-04,Marzo,2025,Prepago,106237
2025-03-04,Marzo,2025,Gratuidad,15996.72798
2025-03-05,Marzo,2025,Prepago,100161
2025-03-05,Marzo,2025,Gratuidad,15081.82904
2025-03-06,Marzo,2025,Prepago,100509
2025-03-06,Marzo,2025,Gratuidad,15134.22944
2025-03-07,Marzo,2025,Prepago,107437
2025-03-07,Marzo,2025,Gratuidad,16177.41902
2025-03-08,Marzo,2025,Prepago,63367
2025-03-08,Marzo,2025,Gratuidad,9541.540725
2025-03-09,Marzo,2025,Prepago,39837
2025-03-09,Marzo,2025,Gratuidad,5998.490663
2025-03-10,Marzo,2025,Prepago,108981
2025-03-10,Marzo,2025,Gratuidad,16409.90815
2025-03-11,Marzo,2025,Prepago,113699
2025-03-11,Marzo,2025,Gratuidad,17120.32507
