fecha,mes,anio,servicio,tipo_pago,afluencia
2023-10-29,Octubre,2023,S/Metro,Prepago,16557
2023-10-29,Octubre,2023,S/Metro,Gratuidad,13500
2023-10-29,Octubre,2023,Servicios Temporales,Boleto,975
2023-10-29,Octubre,2023,Servicios Temporales,Prepago,288
2023-10-29,Octubre,2023,Servicios Temporales,Gratuidad,296
2023-10-30,Octubre,2023,Atenea,Boleto,10737
2023-10-30,Octubre,2023,Atenea,Prepago,509
2023-10-30,Octubre,2023,Atenea,Gratuidad,3272
2023-10-30,Octubre,2023,Circuito Hospitales,Boleto,0
2023-10-30,Octubre,2023,Circuito Hospitales,Prepago,30
2023-10-30,Octubre,2023,Circuito Hospitales,Gratuidad,0
2023-10-30,Octubre,2023,Ecobús,Boleto,3561
2023-10-30,Octubre,2023,Ecobús,Prepago,25360
2023-10-30,Octubre,2023,Ecobús,Gratuidad,1158
2023-10-30,Octubre,2023,Expdirecto,Boleto,0
2023-10-30,Octubre,2023,Expdirecto,Prepago,4308
2023-10-30,Octubre,2023,Expdirecto,Gratuidad,13
2023-10-30,Octubre,2023,Expreso,Boleto,111826
2023-10-30,Octubre,2023,Expreso,Prepago,19026
2023-10-30,Octubre,2023,Expreso,Gratuidad,34363
2023-10-30,Octubre,2023,Nochebús,Boleto,638
2023-10-30,Octubre,2023,Nochebús,Prepago,117
2023-10-30,Octubre,2023,Nochebús,Gratuidad,50
2023-10-30,Octubre,2023,Ordinario,Boleto,80680
2023-10-30,Octubre,2023,Ordinario,Prepago,3523
2023-10-30,Octubre,2023,Ordinario,Gratuidad,24635
2023-10-30,Octubre,2023,S/Metro,Boleto,41447
2023-10-30,Octubre,2023,S/Metro,Prepago,23013
2023-10-30,Octubre,2023,S/Metro,Gratuidad,12798
2023-10-30,Octubre,2023,Servicios Temporales,Boleto,1355
2023-10-30,Octubre,2023,Servicios Temporales,Prepago,64
2023-10-30,Octubre,2023,Servicios Temporales,Gratuidad,415
2023-10-31,Octubre,2023,Atenea,Boleto,8362
2023-10-31,Octubre,2023,Atenea,Prepago,413
2023-10-31,Octubre,2023,Atenea,Gratuidad,2555
2023-10-31,Octubre,2023,Circuito Hospitales,Boleto,0
2023-10-31,Octubre,2023,Circuito Hospitales,Prepago,20
2023-10-31,Octubre,2023,Circuito Hospitales,Gratuidad,0
2023-10-31,Octubre,2023,Ecobús,Boleto,3318
2023-10-31,Octubre,2023,Ecobús,Prepago,25539
2023-10-31,Octubre,2023,Ecobús,Gratuidad,1096
2023-10-31,Octubre,2023,Expdirecto,Boleto,0
2023-10-31,Octubre,2023,Expdirecto,Prepago,4313
2023-10-31,Octubre,2023,Expdirecto,Gratuidad,12
2023-10-31,Octubre,2023,Expreso,Boleto,110015
2023-10-31,Octubre,2023,Expreso,Prepago,18367
2023-10-31,Octubre,2023,Expreso,Gratuidad,33786
2023-10-31,Octubre,2023,Nochebús,Boleto,634
2023-10-31,Octubre,2023,Nochebús,Prepago,64
2023-10-31,Octubre,2023,Nochebús,Gratuidad,48
2023-10-31,Octubre,2023,Ordinario,Boleto,77532
2023-10-31,Octubre,2023,Ordinario,Prepago,3531
2023-10-31,Octubre,2023,Ordinario,Gratuidad,23661
2023-10-31,Octubre,2023,S/Metro,Boleto,39939
2023-10-31,Octubre,2023,S/Metro,Prepago,24028
2023-10-31,Octubre,2023,S/Metro,Gratuidad,12323
2023-10-31,Octubre,2023,Servicios Temporales,Boleto,1599
2023-10-31,Octubre,2023,Servicios Temporales,Prepago,80
2023-10-31,Octubre,2023,Servicios Temporales,Gratuidad,491
2023-11-01,Noviembre,2023,Atenea,Boleto,8036
2023-11-01,Noviembre,2023,Atenea,Prepago,255
2023-11-01,Noviembre,2023,Atenea,Gratuidad,2078
2023-11-01,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-01,Noviembre,2023,Circuito Hospitales,Prepago,5
2023-11-01,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-01,Noviembre,2023,Ecobús,Boleto,2904
2023-11-01,Noviembre,2023,Ecobús,Prepago,20803
2023-11-01,Noviembre,2023,Ecobús,Gratuidad,830
2023-11-01,Noviembre,2023,Expdirecto,Boleto,0
2023-11-01,Noviembre,2023,Expdirecto,Prepago,3587
2023-11-01,Noviembre,2023,Expdirecto,Gratuidad,9
2023-11-01,Noviembre,2023,Expreso,Boleto,86706
2023-11-01,Noviembre,2023,Expreso,Prepago,15444
2023-11-01,Noviembre,2023,Expreso,Gratuidad,22602
2023-11-01,Noviembre,2023,Nochebús,Boleto,868
2023-11-01,Noviembre,2023,Nochebús,Prepago,122
2023-11-01,Noviembre,2023,Nochebús,Gratuidad,68
2023-11-01,Noviembre,2023,Ordinario,Boleto,55793
2023-11-01,Noviembre,2023,Ordinario,Prepago,2413
2023-11-01,Noviembre,2023,Ordinario,Gratuidad,15950
2023-11-01,Noviembre,2023,S/Metro,Boleto,35251
2023-11-01,Noviembre,2023,S/Metro,Prepago,21033
2023-11-01,Noviembre,2023,S/Metro,Gratuidad,9237
2023-11-01,Noviembre,2023,Servicios Temporales,Boleto,1392
2023-11-01,Noviembre,2023,Servicios Temporales,Prepago,62
2023-11-01,Noviembre,2023,Servicios Temporales,Gratuidad,362
2023-11-02,Noviembre,2023,Atenea,Boleto,3549
2023-11-02,Noviembre,2023,Atenea,Prepago,52
2023-11-02,Noviembre,2023,Atenea,Gratuidad,920
2023-11-02,Noviembre,2023,Ecobús,Boleto,2127
2023-11-02,Noviembre,2023,Ecobús,Prepago,18799
2023-11-02,Noviembre,2023,Ecobús,Gratuidad,618
2023-11-02,Noviembre,2023,Expdirecto,Boleto,0
2023-11-02,Noviembre,2023,Expdirecto,Prepago,1615
2023-11-02,Noviembre,2023,Expdirecto,Gratuidad,13
2023-11-02,Noviembre,2023,Expreso,Boleto,56052
2023-11-02,Noviembre,2023,Expreso,Prepago,9355
2023-11-02,Noviembre,2023,Expreso,Gratuidad,14585
2023-11-02,Noviembre,2023,Nochebús,Boleto,869
2023-11-02,Noviembre,2023,Nochebús,Prepago,134
2023-11-02,Noviembre,2023,Nochebús,Gratuidad,71
2023-11-02,Noviembre,2023,Ordinario,Boleto,44207
2023-11-02,Noviembre,2023,Ordinario,Prepago,1747
2023-11-02,Noviembre,2023,Ordinario,Gratuidad,11417
2023-11-02,Noviembre,2023,S/Metro,Boleto,25746
2023-11-02,Noviembre,2023,S/Metro,Prepago,16308
2023-11-02,Noviembre,2023,S/Metro,Gratuidad,6735
2023-11-02,Noviembre,2023,Servicios Temporales,Boleto,975
2023-11-02,Noviembre,2023,Servicios Temporales,Prepago,41
2023-11-02,Noviembre,2023,Servicios Temporales,Gratuidad,250
2023-11-03,Noviembre,2023,Atenea,Boleto,6458
2023-11-03,Noviembre,2023,Atenea,Prepago,231
2023-11-03,Noviembre,2023,Atenea,Gratuidad,1673
2023-11-03,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-03,Noviembre,2023,Circuito Hospitales,Prepago,9
2023-11-03,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-03,Noviembre,2023,Ecobús,Boleto,1865
2023-11-03,Noviembre,2023,Ecobús,Prepago,22557
2023-11-03,Noviembre,2023,Ecobús,Gratuidad,562
2023-11-03,Noviembre,2023,Expdirecto,Boleto,0
2023-11-03,Noviembre,2023,Expdirecto,Prepago,3307
2023-11-03,Noviembre,2023,Expdirecto,Gratuidad,14
2023-11-03,Noviembre,2023,Expreso,Boleto,92475
2023-11-03,Noviembre,2023,Expreso,Prepago,16177
2023-11-03,Noviembre,2023,Expreso,Gratuidad,24135
2023-11-03,Noviembre,2023,Nochebús,Boleto,681
2023-11-03,Noviembre,2023,Nochebús,Prepago,92
2023-11-03,Noviembre,2023,Nochebús,Gratuidad,51
2023-11-03,Noviembre,2023,Ordinario,Boleto,61109
2023-11-03,Noviembre,2023,Ordinario,Prepago,2606
2023-11-03,Noviembre,2023,Ordinario,Gratuidad,15819
2023-11-03,Noviembre,2023,S/Metro,Boleto,36312
2023-11-03,Noviembre,2023,S/Metro,Prepago,21340
2023-11-03,Noviembre,2023,S/Metro,Gratuidad,9514
2023-11-03,Noviembre,2023,Servicios Temporales,Boleto,1219
2023-11-03,Noviembre,2023,Servicios Temporales,Prepago,84
2023-11-03,Noviembre,2023,Servicios Temporales,Gratuidad,321
2023-11-04,Noviembre,2023,Atenea,Boleto,3420
2023-11-04,Noviembre,2023,Atenea,Prepago,68
2023-11-04,Noviembre,2023,Atenea,Gratuidad,882
2023-11-04,Noviembre,2023,Ecobús,Boleto,2077
2023-11-04,Noviembre,2023,Ecobús,Prepago,17230
2023-11-04,Noviembre,2023,Ecobús,Gratuidad,573
2023-11-04,Noviembre,2023,Expdirecto,Boleto,0
2023-11-04,Noviembre,2023,Expdirecto,Prepago,1064
2023-11-04,Noviembre,2023,Expdirecto,Gratuidad,3
2023-11-04,Noviembre,2023,Expreso,Boleto,53366
2023-11-04,Noviembre,2023,Expreso,Prepago,7307
2023-11-04,Noviembre,2023,Expreso,Gratuidad,13893
2023-11-04,Noviembre,2023,Nochebús,Boleto,981
2023-11-04,Noviembre,2023,Nochebús,Prepago,201
2023-11-04,Noviembre,2023,Nochebús,Gratuidad,77
2023-11-04,Noviembre,2023,Ordinario,Boleto,31907
2023-11-04,Noviembre,2023,Ordinario,Prepago,1017
2023-11-04,Noviembre,2023,Ordinario,Gratuidad,8236
2023-11-04,Noviembre,2023,S/Metro,Boleto,38228
2023-11-04,Noviembre,2023,S/Metro,Prepago,20422
2023-11-04,Noviembre,2023,S/Metro,Gratuidad,9953
2023-11-04,Noviembre,2023,Servicios Temporales,Boleto,632
2023-11-04,Noviembre,2023,Servicios Temporales,Prepago,26
2023-11-04,Noviembre,2023,Servicios Temporales,Gratuidad,166
2023-11-05,Noviembre,2023,Atenea,Boleto,3190
2023-11-05,Noviembre,2023,Atenea,Prepago,78
2023-11-05,Noviembre,2023,Atenea,Gratuidad,823
2023-11-05,Noviembre,2023,Ecobús,Boleto,1449
2023-11-05,Noviembre,2023,Ecobús,Prepago,11631
2023-11-05,Noviembre,2023,Ecobús,Gratuidad,408
2023-11-05,Noviembre,2023,Expreso,Boleto,43934
2023-11-05,Noviembre,2023,Expreso,Prepago,6102
2023-11-05,Noviembre,2023,Expreso,Gratuidad,11403
2023-11-05,Noviembre,2023,Nochebús,Boleto,1087
2023-11-05,Noviembre,2023,Nochebús,Prepago,167
2023-11-05,Noviembre,2023,Nochebús,Gratuidad,83
2023-11-05,Noviembre,2023,Ordinario,Boleto,27194
2023-11-05,Noviembre,2023,Ordinario,Prepago,999
2023-11-05,Noviembre,2023,Ordinario,Gratuidad,7013
2023-11-05,Noviembre,2023,S/Metro,Boleto,27460
2023-11-05,Noviembre,2023,S/Metro,Prepago,13418
2023-11-05,Noviembre,2023,S/Metro,Gratuidad,7142
2023-11-05,Noviembre,2023,Servicios Temporales,Boleto,520
2023-11-05,Noviembre,2023,Servicios Temporales,Prepago,18
2023-11-05,Noviembre,2023,Servicios Temporales,Gratuidad,135
2023-11-06,Noviembre,2023,Atenea,Boleto,8399
2023-11-06,Noviembre,2023,Atenea,Prepago,383
2023-11-06,Noviembre,2023,Atenea,Gratuidad,2180
2023-11-06,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-06,Noviembre,2023,Circuito Hospitales,Prepago,12
2023-11-06,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-06,Noviembre,2023,Ecobús,Boleto,3320
2023-11-06,Noviembre,2023,Ecobús,Prepago,26422
2023-11-06,Noviembre,2023,Ecobús,Gratuidad,929
2023-11-06,Noviembre,2023,Expdirecto,Boleto,0
2023-11-06,Noviembre,2023,Expdirecto,Prepago,4360
2023-11-06,Noviembre,2023,Expdirecto,Gratuidad,8
2023-11-06,Noviembre,2023,Expreso,Boleto,108254
2023-11-06,Noviembre,2023,Expreso,Prepago,20671
2023-11-06,Noviembre,2023,Expreso,Gratuidad,28254
2023-11-06,Noviembre,2023,Nochebús,Boleto,545
2023-11-06,Noviembre,2023,Nochebús,Prepago,39
2023-11-06,Noviembre,2023,Nochebús,Gratuidad,42
2023-11-06,Noviembre,2023,Ordinario,Boleto,80291
2023-11-06,Noviembre,2023,Ordinario,Prepago,3884
2023-11-06,Noviembre,2023,Ordinario,Gratuidad,20762
2023-11-06,Noviembre,2023,S/Metro,Boleto,11806
2023-11-06,Noviembre,2023,S/Metro,Prepago,15987
2023-11-06,Noviembre,2023,S/Metro,Gratuidad,3191
2023-11-06,Noviembre,2023,Servicios Temporales,Boleto,2161
2023-11-06,Noviembre,2023,Servicios Temporales,Prepago,94
2023-11-06,Noviembre,2023,Servicios Temporales,Gratuidad,565
2023-11-07,Noviembre,2023,Atenea,Boleto,10220
2023-11-07,Noviembre,2023,Atenea,Prepago,448
2023-11-07,Noviembre,2023,Atenea,Gratuidad,2646
2023-11-07,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-07,Noviembre,2023,Circuito Hospitales,Prepago,14
2023-11-07,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-07,Noviembre,2023,Ecobús,Boleto,2707
2023-11-07,Noviembre,2023,Ecobús,Prepago,25655
2023-11-07,Noviembre,2023,Ecobús,Gratuidad,774
2023-11-07,Noviembre,2023,Expdirecto,Boleto,0
2023-11-07,Noviembre,2023,Expdirecto,Prepago,4469
2023-11-07,Noviembre,2023,Expdirecto,Gratuidad,7
2023-11-07,Noviembre,2023,Expreso,Boleto,109105
2023-11-07,Noviembre,2023,Expreso,Prepago,21603
2023-11-07,Noviembre,2023,Expreso,Gratuidad,28503
2023-11-07,Noviembre,2023,Nochebús,Boleto,578
2023-11-07,Noviembre,2023,Nochebús,Prepago,75
2023-11-07,Noviembre,2023,Nochebús,Gratuidad,44
2023-11-07,Noviembre,2023,Ordinario,Boleto,78235
2023-11-07,Noviembre,2023,Ordinario,Prepago,4070
2023-11-07,Noviembre,2023,Ordinario,Gratuidad,20240
2023-11-07,Noviembre,2023,S/Metro,Boleto,12802
2023-11-07,Noviembre,2023,S/Metro,Prepago,19398
2023-11-07,Noviembre,2023,S/Metro,Gratuidad,3446
2023-11-07,Noviembre,2023,Servicios Temporales,Boleto,1577
2023-11-07,Noviembre,2023,Servicios Temporales,Prepago,58
2023-11-07,Noviembre,2023,Servicios Temporales,Gratuidad,415
2023-11-08,Noviembre,2023,Atenea,Boleto,11476
2023-11-08,Noviembre,2023,Atenea,Prepago,576
2023-11-08,Noviembre,2023,Atenea,Gratuidad,2966
2023-11-08,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-08,Noviembre,2023,Circuito Hospitales,Prepago,5
2023-11-08,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-08,Noviembre,2023,Ecobús,Boleto,2716
2023-11-08,Noviembre,2023,Ecobús,Prepago,25543
2023-11-08,Noviembre,2023,Ecobús,Gratuidad,760
2023-11-08,Noviembre,2023,Expdirecto,Boleto,0
2023-11-08,Noviembre,2023,Expdirecto,Prepago,4318
2023-11-08,Noviembre,2023,Expdirecto,Gratuidad,8
2023-11-08,Noviembre,2023,Expreso,Boleto,109390
2023-11-08,Noviembre,2023,Expreso,Prepago,22655
2023-11-08,Noviembre,2023,Expreso,Gratuidad,28529
2023-11-08,Noviembre,2023,Nochebús,Boleto,650
2023-11-08,Noviembre,2023,Nochebús,Prepago,94
2023-11-08,Noviembre,2023,Nochebús,Gratuidad,50
2023-11-08,Noviembre,2023,Ordinario,Boleto,81865
2023-11-08,Noviembre,2023,Ordinario,Prepago,4076
2023-11-08,Noviembre,2023,Ordinario,Gratuidad,21159
2023-11-08,Noviembre,2023,S/Metro,Boleto,13845
2023-11-08,Noviembre,2023,S/Metro,Prepago,20183
2023-11-08,Noviembre,2023,S/Metro,Gratuidad,3744
2023-11-08,Noviembre,2023,Servicios Temporales,Boleto,1554
2023-11-08,Noviembre,2023,Servicios Temporales,Prepago,83
2023-11-08,Noviembre,2023,Servicios Temporales,Gratuidad,405
2023-11-09,Noviembre,2023,Atenea,Boleto,9817
2023-11-09,Noviembre,2023,Atenea,Prepago,458
2023-11-09,Noviembre,2023,Atenea,Gratuidad,2545
2023-11-09,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-09,Noviembre,2023,Circuito Hospitales,Prepago,18
2023-11-09,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-09,Noviembre,2023,Ecobús,Boleto,2121
2023-11-09,Noviembre,2023,Ecobús,Prepago,26201
2023-11-09,Noviembre,2023,Ecobús,Gratuidad,631
2023-11-09,Noviembre,2023,Expdirecto,Boleto,0
2023-11-09,Noviembre,2023,Expdirecto,Prepago,4220
2023-11-09,Noviembre,2023,Expdirecto,Gratuidad,9
2023-11-09,Noviembre,2023,Expreso,Boleto,109905
2023-11-09,Noviembre,2023,Expreso,Prepago,22072
2023-11-09,Noviembre,2023,Expreso,Gratuidad,28654
2023-11-09,Noviembre,2023,Nochebús,Boleto,840
2023-11-09,Noviembre,2023,Nochebús,Prepago,117
2023-11-09,Noviembre,2023,Nochebús,Gratuidad,64
2023-11-09,Noviembre,2023,Ordinario,Boleto,77957
2023-11-09,Noviembre,2023,Ordinario,Prepago,4080
2023-11-09,Noviembre,2023,Ordinario,Gratuidad,20158
2023-11-09,Noviembre,2023,S/Metro,Boleto,17073
2023-11-09,Noviembre,2023,S/Metro,Prepago,22764
2023-11-09,Noviembre,2023,S/Metro,Gratuidad,4622
2023-11-09,Noviembre,2023,Servicios Temporales,Boleto,1923
2023-11-09,Noviembre,2023,Servicios Temporales,Prepago,80
2023-11-09,Noviembre,2023,Servicios Temporales,Gratuidad,500
2023-11-10,Noviembre,2023,Atenea,Boleto,9140
2023-11-10,Noviembre,2023,Atenea,Prepago,469
2023-11-10,Noviembre,2023,Atenea,Gratuidad,2369
2023-11-10,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-10,Noviembre,2023,Circuito Hospitales,Prepago,6
2023-11-10,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-10,Noviembre,2023,Ecobús,Boleto,1388
2023-11-10,Noviembre,2023,Ecobús,Prepago,25142
2023-11-10,Noviembre,2023,Ecobús,Gratuidad,462
2023-11-10,Noviembre,2023,Expdirecto,Boleto,0
2023-11-10,Noviembre,2023,Expdirecto,Prepago,3672
2023-11-10,Noviembre,2023,Expdirecto,Gratuidad,8
2023-11-10,Noviembre,2023,Expreso,Boleto,107558
2023-11-10,Noviembre,2023,Expreso,Prepago,20549
2023-11-10,Noviembre,2023,Expreso,Gratuidad,28071
2023-11-10,Noviembre,2023,Nochebús,Boleto,998
2023-11-10,Noviembre,2023,Nochebús,Prepago,157
2023-11-10,Noviembre,2023,Nochebús,Gratuidad,76
2023-11-10,Noviembre,2023,Ordinario,Boleto,77244
2023-11-10,Noviembre,2023,Ordinario,Prepago,3889
2023-11-10,Noviembre,2023,Ordinario,Gratuidad,19969
2023-11-10,Noviembre,2023,S/Metro,Boleto,34706
2023-11-10,Noviembre,2023,S/Metro,Prepago,41050
2023-11-10,Noviembre,2023,S/Metro,Gratuidad,9181
2023-11-10,Noviembre,2023,Servicios Temporales,Boleto,1791
2023-11-10,Noviembre,2023,Servicios Temporales,Prepago,79
2023-11-10,Noviembre,2023,Servicios Temporales,Gratuidad,465
2023-11-11,Noviembre,2023,Atenea,Boleto,3830
2023-11-11,Noviembre,2023,Atenea,Prepago,203
2023-11-11,Noviembre,2023,Atenea,Gratuidad,991
2023-11-11,Noviembre,2023,Ecobús,Boleto,988
2023-11-11,Noviembre,2023,Ecobús,Prepago,17121
2023-11-11,Noviembre,2023,Ecobús,Gratuidad,307
2023-11-11,Noviembre,2023,Expdirecto,Boleto,0
2023-11-11,Noviembre,2023,Expdirecto,Prepago,1219
2023-11-11,Noviembre,2023,Expdirecto,Gratuidad,5
2023-11-11,Noviembre,2023,Expreso,Boleto,59641
2023-11-11,Noviembre,2023,Expreso,Prepago,9113
2023-11-11,Noviembre,2023,Expreso,Gratuidad,15512
2023-11-11,Noviembre,2023,Nochebús,Boleto,1186
2023-11-11,Noviembre,2023,Nochebús,Prepago,182
2023-11-11,Noviembre,2023,Nochebús,Gratuidad,91
2023-11-11,Noviembre,2023,Ordinario,Boleto,42270
2023-11-11,Noviembre,2023,Ordinario,Prepago,1499
2023-11-11,Noviembre,2023,Ordinario,Gratuidad,10914
2023-11-11,Noviembre,2023,S/Metro,Boleto,36273
2023-11-11,Noviembre,2023,S/Metro,Prepago,31627
2023-11-11,Noviembre,2023,S/Metro,Gratuidad,9499
2023-11-11,Noviembre,2023,Servicios Temporales,Boleto,871
2023-11-11,Noviembre,2023,Servicios Temporales,Prepago,44
2023-11-11,Noviembre,2023,Servicios Temporales,Gratuidad,227
2023-11-12,Noviembre,2023,Atenea,Boleto,3097
2023-11-12,Noviembre,2023,Atenea,Prepago,80
2023-11-12,Noviembre,2023,Atenea,Gratuidad,802
2023-11-12,Noviembre,2023,Ecobús,Boleto,881
2023-11-12,Noviembre,2023,Ecobús,Prepago,10333
2023-11-12,Noviembre,2023,Ecobús,Gratuidad,259
2023-11-12,Noviembre,2023,Expreso,Boleto,43154
2023-11-12,Noviembre,2023,Expreso,Prepago,5883
2023-11-12,Noviembre,2023,Expreso,Gratuidad,11240
2023-11-12,Noviembre,2023,Nochebús,Boleto,1251
2023-11-12,Noviembre,2023,Nochebús,Prepago,151
2023-11-12,Noviembre,2023,Nochebús,Gratuidad,97
2023-11-12,Noviembre,2023,Ordinario,Boleto,29703
2023-11-12,Noviembre,2023,Ordinario,Prepago,1087
2023-11-12,Noviembre,2023,Ordinario,Gratuidad,7675
2023-11-12,Noviembre,2023,S/Metro,Boleto,32360
2023-11-12,Noviembre,2023,S/Metro,Prepago,22267
2023-11-12,Noviembre,2023,S/Metro,Gratuidad,8460
2023-11-12,Noviembre,2023,Servicios Temporales,Boleto,562
2023-11-12,Noviembre,2023,Servicios Temporales,Prepago,47
2023-11-12,Noviembre,2023,Servicios Temporales,Gratuidad,148
2023-11-13,Noviembre,2023,Atenea,Boleto,5905
2023-11-13,Noviembre,2023,Atenea,Prepago,309
2023-11-13,Noviembre,2023,Atenea,Gratuidad,1526
2023-11-13,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-13,Noviembre,2023,Circuito Hospitales,Prepago,17
2023-11-13,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-13,Noviembre,2023,Ecobús,Boleto,997
2023-11-13,Noviembre,2023,Ecobús,Prepago,26285
2023-11-13,Noviembre,2023,Ecobús,Gratuidad,358
2023-11-13,Noviembre,2023,Expdirecto,Boleto,0
2023-11-13,Noviembre,2023,Expdirecto,Prepago,4223
2023-11-13,Noviembre,2023,Expdirecto,Gratuidad,12
2023-11-13,Noviembre,2023,Expreso,Boleto,100811
2023-11-13,Noviembre,2023,Expreso,Prepago,19488
2023-11-13,Noviembre,2023,Expreso,Gratuidad,26319
2023-11-13,Noviembre,2023,Nochebús,Boleto,514
2023-11-13,Noviembre,2023,Nochebús,Prepago,57
2023-11-13,Noviembre,2023,Nochebús,Gratuidad,40
2023-11-13,Noviembre,2023,Ordinario,Boleto,84302
2023-11-13,Noviembre,2023,Ordinario,Prepago,3875
2023-11-13,Noviembre,2023,Ordinario,Gratuidad,21804
2023-11-13,Noviembre,2023,S/Metro,Boleto,37449
2023-11-13,Noviembre,2023,S/Metro,Prepago,41466
2023-11-13,Noviembre,2023,S/Metro,Gratuidad,9923
2023-11-13,Noviembre,2023,Servicios Temporales,Boleto,1522
2023-11-13,Noviembre,2023,Servicios Temporales,Prepago,61
2023-11-13,Noviembre,2023,Servicios Temporales,Gratuidad,394
2023-11-14,Noviembre,2023,Atenea,Boleto,7669
2023-11-14,Noviembre,2023,Atenea,Prepago,314
2023-11-14,Noviembre,2023,Atenea,Gratuidad,1981
2023-11-14,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-14,Noviembre,2023,Circuito Hospitales,Prepago,12
2023-11-14,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-14,Noviembre,2023,Ecobús,Boleto,1374
2023-11-14,Noviembre,2023,Ecobús,Prepago,25125
2023-11-14,Noviembre,2023,Ecobús,Gratuidad,445
2023-11-14,Noviembre,2023,Expdirecto,Boleto,0
2023-11-14,Noviembre,2023,Expdirecto,Prepago,4415
2023-11-14,Noviembre,2023,Expdirecto,Gratuidad,14
2023-11-14,Noviembre,2023,Expreso,Boleto,99751
2023-11-14,Noviembre,2023,Expreso,Prepago,19688
2023-11-14,Noviembre,2023,Expreso,Gratuidad,26049
2023-11-14,Noviembre,2023,Nochebús,Boleto,634
2023-11-14,Noviembre,2023,Nochebús,Prepago,74
2023-11-14,Noviembre,2023,Nochebús,Gratuidad,50
2023-11-14,Noviembre,2023,Ordinario,Boleto,78431
2023-11-14,Noviembre,2023,Ordinario,Prepago,4078
2023-11-14,Noviembre,2023,Ordinario,Gratuidad,20272
2023-11-14,Noviembre,2023,S/Metro,Boleto,36275
2023-11-14,Noviembre,2023,S/Metro,Prepago,40420
2023-11-14,Noviembre,2023,S/Metro,Gratuidad,9622
2023-11-14,Noviembre,2023,Servicios Temporales,Boleto,1613
2023-11-14,Noviembre,2023,Servicios Temporales,Prepago,60
2023-11-14,Noviembre,2023,Servicios Temporales,Gratuidad,423
2023-11-15,Noviembre,2023,Atenea,Boleto,7231
2023-11-15,Noviembre,2023,Atenea,Prepago,211
2023-11-15,Noviembre,2023,Atenea,Gratuidad,1868
2023-11-15,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-15,Noviembre,2023,Circuito Hospitales,Prepago,22
2023-11-15,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-15,Noviembre,2023,Ecobús,Boleto,1682
2023-11-15,Noviembre,2023,Ecobús,Prepago,24948
2023-11-15,Noviembre,2023,Ecobús,Gratuidad,518
2023-11-15,Noviembre,2023,Expdirecto,Boleto,0
2023-11-15,Noviembre,2023,Expdirecto,Prepago,4157
2023-11-15,Noviembre,2023,Expdirecto,Gratuidad,16
2023-11-15,Noviembre,2023,Expreso,Boleto,98206
2023-11-15,Noviembre,2023,Expreso,Prepago,18592
2023-11-15,Noviembre,2023,Expreso,Gratuidad,25627
2023-11-15,Noviembre,2023,Nochebús,Boleto,787
2023-11-15,Noviembre,2023,Nochebús,Prepago,135
2023-11-15,Noviembre,2023,Nochebús,Gratuidad,62
2023-11-15,Noviembre,2023,Ordinario,Boleto,79271
2023-11-15,Noviembre,2023,Ordinario,Prepago,4028
2023-11-15,Noviembre,2023,Ordinario,Gratuidad,20484
2023-11-15,Noviembre,2023,S/Metro,Boleto,37586
2023-11-15,Noviembre,2023,S/Metro,Prepago,40651
2023-11-15,Noviembre,2023,S/Metro,Gratuidad,9954
2023-11-15,Noviembre,2023,Servicios Temporales,Boleto,1818
2023-11-15,Noviembre,2023,Servicios Temporales,Prepago,64
2023-11-15,Noviembre,2023,Servicios Temporales,Gratuidad,469
2023-11-16,Noviembre,2023,Atenea,Boleto,9577
2023-11-16,Noviembre,2023,Atenea,Prepago,611
2023-11-16,Noviembre,2023,Atenea,Gratuidad,2492
2023-11-16,Noviembre,2023,Circuito Hospitales,Boleto,0
2023-11-16,Noviembre,2023,Circuito Hospitales,Prepago,24
2023-11-16,Noviembre,2023,Circuito Hospitales,Gratuidad,0
2023-11-16,Noviembre,2023,Ecobús,Boleto,1537
2023-11-16,Noviembre,2023,Ecobús,Prepago,25806
2023-11-16,Noviembre,2023,Ecobús,Gratuidad,487
2023-11-16,Noviembre,2023,Expdirecto,Boleto,0
2023-11-16,Noviembre,2023,Expdirecto,Prepago,4560
2023-11-16,Noviembre,2023,Expdirecto,Gratuidad,7
